air_water,species,temp,limpet,mass_submerged_g,mass_air_g,mass_empty_shell_g,mass_tin_tare_g,mass_dry_gross_g,image_id,mass_tissue_live_g,mass_net_dry_tissue_g,mass_net_disp_g,vol_limpet_cm3,area_shell_mm2,date_collection,date_trial,comment
Air,L._austrodigitalis,10,dig151,0.0684,0.1607,nd,0.0816,0.097,dig151,nd,0.0154,0.0923,0.09457981,69.93,7/23/2013,7/29/2013,nd
Air,L._austrodigitalis,10,dig153,0.0592,0.1541,nd,0.0813,0.0981,dig153,nd,0.0168,0.0949,0.09724403,69.44,7/23/2013,7/29/2013,nd
Air,L._austrodigitalis,10,dig156,0.0491,0.1267,nd,0.063,0.0794,dig156,nd,0.0164,0.0776,0.07951672,64.61,7/23/2013,7/29/2013,nd
Air,L._austrodigitalis,10,dig234,0.15,0.3658,nd,0.1654,0.2046,dig234,nd,0.0392,0.2158,0.22113026,118.68,7/29/2013,8/2/2013,nd
Air,L._austrodigitalis,10,dig238,0.266,0.6389,nd,0.1476,0.2055,dig238,nd,0.0579,0.3729,0.38211063,167.94,7/29/2013,8/2/2013,nd
Air,L._austrodigitalis,10,dig241,0.1662,0.4103,nd,0.1675,0.2035,dig241,nd,0.036,0.2441,0.25012927,140.06,7/29/2013,8/2/2013,nd
Air,L._austrodigitalis,10,dig326,0.1121,0.3062,nd,0.0709,0.1073,dig326,nd,0.0364,0.1941,0.19889427,nd,8/6/2013,8/9/2013,nd
Air,L._austrodigitalis,10,dig328,0.1484,0.3695,nd,0.0556,0.0959,dig328,nd,0.0403,0.2211,0.22656117,nd,8/6/2013,8/9/2013,nd
Air,L._austrodigitalis,10,dig330,0.1623,0.4332,nd,0.0622,0.1135,dig330,nd,0.0513,0.2709,0.27759123,nd,8/6/2013,8/9/2013,nd
Air,L._austrodigitalis,10,dig397,0.0688,0.1653,0.1055,0.0612,0.0826,dig397,0.0598,0.0214,0.0965,0.09888355,86.13,8/12/2013,8/15/2013,nd
Air,L._austrodigitalis,10,dig399,0.0472,0.1299,0.0771,0.0755,0.0856,dig399,0.0528,0.0101,0.0827,0.08474269,67.66,8/12/2013,8/15/2013,nd
Air,L._austrodigitalis,10,dig406,0.0643,0.1474,0.1057,0.0603,0.0773,dig406,0.0417,0.017,0.0831,0.08515257,65.16,8/12/2013,8/15/2013,nd
Air,L._austrodigitalis,10,dig435,0.1328,0.3258,0.2093,0.0985,0.1256,dig435,0.1165,0.0271,0.193,0.1977671,98.07,8/12/2013,8/18/2013,nd
Air,L._austrodigitalis,10,dig439,0.0723,0.1839,0.1136,0.1075,0.1256,dig439,0.0703,0.0181,0.1116,0.11435652,71.67,8/12/2013,8/18/2013,nd
Air,L._austrodigitalis,10,dig443,0.0774,0.2056,0.1219,0.121,0.1402,dig443,0.0837,0.0192,0.1282,0.13136654,90.73,8/12/2013,8/18/2013,nd
Air,L._austrodigitalis,10,dig459,0.0989,0.2696,0.1548,0.1201,0.1429,dig459,0.1148,0.0228,0.1707,0.17491629,93.94,8/12/2013,8/19/2013,nd
Air,L._austrodigitalis,10,dig463,0.1692,0.4151,0.2678,0.1464,0.1781,dig463,0.1473,0.0317,0.2459,0.25197373,120.83,8/12/2013,8/19/2013,nd
Air,L._austrodigitalis,10,dig464,0.1106,0.2924,0.1719,0.1301,0.1604,dig464,0.1205,0.0303,0.1818,0.18629046,89.45,8/12/2013,8/19/2013,nd
Air,L._austrodigitalis,10,dig760,0.0603,0.1606,0.0987,0.0955,0.1119,dig760,0.0619,0.0164,0.1003,0.10277741,74.15,9/4/2013,9/10/2013,nd
Air,L._austrodigitalis,10,dig764,0.1842,0.4593,0.2862,0.0969,0.1383,dig764,0.1731,0.0414,0.2751,0.28189497,170.71,9/4/2013,9/10/2013,nd
Air,L._austrodigitalis,10,dig768,0.0763,0.2052,0.1278,0.1114,0.1322,dig768,0.0774,0.0208,0.1289,0.13208383,85.49,9/4/2013,9/10/2013,nd
Air,L._austrodigitalis,10,dig807,0.1717,0.4301,0.2711,0.1068,0.1495,dig807,0.159,0.0427,0.2584,0.26478248,141.45,9/9/2013,9/12/2013,nd
Air,L._austrodigitalis,10,dig811,0.1686,0.4252,0.2654,0.1023,0.146,dig811,0.1598,0.0437,0.2566,0.26293802,140.43,9/9/2013,9/12/2013,nd
Air,L._austrodigitalis,10,dig815,0.2438,0.6294,0.393,0.0869,0.1412,dig815,0.2364,0.0543,0.3856,0.39512432,183.58,9/9/2013,9/12/2013,nd
Air,L._austrodigitalis,10,dig844,0.1061,0.2631,0.1677,0.1045,0.1317,dig844,0.0954,0.0272,0.157,0.1608779,83.37,9/9/2013,9/13/2013,nd
Air,L._austrodigitalis,10,dig848,0.1145,0.3026,0.1847,0.1029,0.1346,dig848,0.1179,0.0317,0.1881,0.19274607,103.18,9/9/2013,9/13/2013,nd
Air,L._austrodigitalis,10,dig852,0.1731,0.4231,0.2815,0.0948,0.1286,dig852,0.1416,0.0338,0.25,0.256175,137.79,9/9/2013,9/13/2013,nd
Air,L._austrodigitalis,10,dig867,0.1455,0.4025,0.2385,0.1054,0.1503,dig867,0.164,0.0449,0.257,0.2633479,141.68,9/9/2013,9/14/2013,nd
Air,L._austrodigitalis,10,dig871,0.1017,0.2828,0.1654,0.0986,0.1298,dig871,0.1174,0.0312,0.1811,0.18557317,104.74,9/9/2013,9/14/2013,chipped_shell
Air,L._austrodigitalis,10,dig875,0.1139,0.3289,0.1863,0.0963,0.1335,dig875,0.1426,0.0372,0.215,0.2203105,125.24,9/9/2013,9/14/2013,nd
Air,L._austrodigitalis,15,dig161,0.0454,0.1106,nd,0.0694,0.082,dig161,nd,0.0126,0.0652,0.06681044,62.86,7/23/2013,7/29/2013,nd
Air,L._austrodigitalis,15,dig164,0.0444,0.113,nd,0.073,0.0869,dig164,nd,0.0139,0.0686,0.07029442,59.02,7/23/2013,7/29/2013,nd
Air,L._austrodigitalis,15,dig165,0.0428,0.0998,nd,0.0695,0.081,dig165,nd,0.0115,0.057,0.0584079,61.12,7/23/2013,7/29/2013,nd
Air,L._austrodigitalis,15,dig197,0.2177,0.4922,nd,0.0473,0.0959,dig197,nd,0.0486,0.2745,0.28128015,139.72,7/29/2013,8/1/2013,nd
Air,L._austrodigitalis,15,dig200,0.1765,0.436,nd,0.0466,0.0996,dig200,nd,0.053,0.2595,0.26590965,134.4,7/29/2013,8/1/2013,nd
Air,L._austrodigitalis,15,dig202,0.1623,0.3983,nd,0.044,0.0872,dig202,nd,0.0432,0.236,0.2418292,133.45,7/29/2013,8/1/2013,nd
Air,L._austrodigitalis,15,dig257,0.1312,0.3351,nd,0.1361,0.1657,dig257,nd,0.0296,0.2039,0.20893633,112.49,8/2/2013,8/5/2013,nd
Air,L._austrodigitalis,15,dig263,0.1607,0.4123,nd,0.0539,0.0897,dig263,nd,0.0358,0.2516,0.25781452,131.33,8/2/2013,8/5/2013,nd
Air,L._austrodigitalis,15,dig266,0.0572,0.146,nd,0.0636,0.0784,dig266,nd,0.0148,0.0888,0.09099336,74.01,8/2/2013,8/5/2013,nd
Air,L._austrodigitalis,15,dig374,0.0846,0.1508,0.0979,0.0473,0.0608,dig374,0.0529,0.0135,0.0662,0.06783514,67.67,8/12/2013,8/14/2013,nd
Air,L._austrodigitalis,15,dig381,0.1251,0.2404,0.1611,0.0751,0.0962,dig381,0.0793,0.0211,0.1153,0.11814791,92.44,8/12/2013,8/14/2013,nd
Air,L._austrodigitalis,15,dig384,0.0768,0.166,0.106,0.0865,0.103,dig384,0.06,0.0165,0.0892,0.09140324,75.72,8/12/2013,8/14/2013,chipped_shell
Air,L._austrodigitalis,15,dig445,0.0932,0.2496,0.148,0.1149,0.1389,dig445,0.1016,0.024,0.1564,0.16026308,96.51,8/12/2013,8/18/2013,nd
Air,L._austrodigitalis,15,dig451,0.0848,0.2035,0.1301,0.1179,0.1378,dig451,0.0734,0.0199,0.1187,0.12163189,79.37,8/12/2013,8/18/2013,nd
Air,L._austrodigitalis,15,dig456,0.1961,0.5596,0.3145,0.1326,0.1923,dig456,0.2451,0.0597,0.3635,0.37247845,157.28,8/12/2013,8/18/2013,nd
Air,L._austrodigitalis,15,dig770,0.1615,0.4075,0.2718,0.0818,0.1129,dig770,0.1357,0.0311,0.246,0.2520762,119.16,9/4/2013,9/10/2013,nd
Air,L._austrodigitalis,15,dig774,0.0966,0.2635,0.1654,0.0958,0.1191,dig774,0.0981,0.0233,0.1669,0.17102243,103.2,9/4/2013,9/10/2013,nd
Air,L._austrodigitalis,15,dig778,0.0591,0.1782,0.1022,0.1073,0.1251,dig778,0.076,0.0178,0.1191,0.12204177,81.57,9/4/2013,9/10/2013,nd
Air,L._austrodigitalis,15,dig796,0.0802,0.2541,0.1429,0.1057,0.1332,dig796,0.1112,0.0275,0.1739,0.17819533,100.59,9/4/2013,9/11/2013,nd
Air,L._austrodigitalis,15,dig800,0.0509,0.1341,0.0868,0.0939,0.1062,dig800,0.0473,0.0123,0.0832,0.08525504,70.6,9/4/2013,9/11/2013,nd
Air,L._austrodigitalis,15,dig804,0.1221,0.3507,0.2071,0.1014,0.1367,dig804,0.1436,0.0353,0.2286,0.23424642,133.63,9/4/2013,9/11/2013,nd
Air,L._austrodigitalis,15,dig856,0.202,0.5141,0.3288,0.1,0.1453,dig856,0.1853,0.0453,0.3121,0.31980887,148.19,9/9/2013,9/13/2013,nd
Air,L._austrodigitalis,15,dig860,0.1709,0.4309,0.2784,0.091,0.1285,dig860,0.1525,0.0375,0.26,0.266422,122.16,9/9/2013,9/13/2013,nd
Air,L._austrodigitalis,15,dig864,0.0817,0.2124,0.1374,0.0856,0.1043,dig864,0.075,0.0187,0.1307,0.13392829,91.08,9/9/2013,9/13/2013,nd
Air,L._austrodigitalis,15,dig890,0.2294,0.5619,0.3801,0.1017,0.1459,dig890,0.1818,0.0442,0.3325,0.34071275,161.63,9/9/2013,9/15/2013,nd
Air,L._austrodigitalis,15,dig894,0.0905,0.2483,0.1482,0.0996,0.1278,dig894,0.1001,0.0282,0.1578,0.16169766,102.38,9/9/2013,9/15/2013,chipped_shell
Air,L._austrodigitalis,15,dig898,0.1249,0.2994,0.2087,0.0796,0.1005,dig898,0.0907,0.0209,0.1745,0.17881015,105.56,9/9/2013,9/15/2013,nd
Air,L._austrodigitalis,20,dig129,0.1196,0.2713,nd,0.0879,0.1086,dig129,nd,0.0207,0.1517,0.15544699,98.42,7/20/2013,7/25/2013,nd
Air,L._austrodigitalis,20,dig131,0.1174,0.2692,nd,0.0808,0.1015,dig131,nd,0.0207,0.1518,0.15554946,88.02,7/20/2013,7/25/2013,nd
Air,L._austrodigitalis,20,dig135,0.2265,0.4928,nd,0.0759,0.1127,dig135,nd,0.0368,0.2663,0.27287761,131.6,7/20/2013,7/25/2013,nd
Air,L._austrodigitalis,20,dig224,0.0729,0.1947,nd,0.0637,0.0889,dig224,nd,0.0252,0.1218,0.12480846,88.67,7/29/2013,8/2/2013,nd
Air,L._austrodigitalis,20,dig225,0.1162,0.2647,nd,0.0627,0.092,dig225,nd,0.0293,0.1485,0.15216795,97.4,7/29/2013,8/2/2013,nd
Air,L._austrodigitalis,20,dig227,0.0884,0.2171,nd,0.0628,0.0852,dig227,nd,0.0224,0.1287,0.13187889,95.92,7/29/2013,8/2/2013,nd
Air,L._austrodigitalis,20,dig228,0.1661,0.4216,nd,0.0637,0.1107,dig228,nd,0.047,0.2555,0.26181085,127.9,7/29/2013,8/2/2013,nd
Air,L._austrodigitalis,20,dig230,0.0851,0.2137,nd,0.0636,0.0881,dig230,nd,0.0245,0.1286,0.13177642,88,7/29/2013,8/2/2013,nd
Air,L._austrodigitalis,20,dig231,0.11,0.269,nd,0.0638,0.094,dig231,nd,0.0302,0.159,0.1629273,87.49,7/29/2013,8/2/2013,nd
Air,L._austrodigitalis,20,dig292,0.1099,0.262,0.1727,0.0749,0.0937,dig292,0.0893,0.0188,0.1521,0.15585687,106.24,8/5/2013,8/7/2013,nd
Air,L._austrodigitalis,20,dig296,0.131,0.3213,0.2022,0.0499,0.0783,dig296,0.1191,0.0284,0.1903,0.19500041,107.81,8/5/2013,8/7/2013,nd
Air,L._austrodigitalis,20,dig297,0.0387,0.1093,0.0619,0.0538,0.0702,dig297,0.0474,0.0164,0.0706,0.07234382,63.14,8/5/2013,8/7/2013,nd
Air,L._austrodigitalis,20,dig351,0.0999,0.2434,nd,0.1297,0.1556,dig351,nd,0.0259,0.1435,0.14704445,nd,8/9/2013,8/12/2013,nd
Air,L._austrodigitalis,20,dig352,0.0635,0.1766,nd,0.1464,0.1689,dig352,nd,0.0225,0.1131,0.11589357,nd,8/9/2013,8/12/2013,nd
Air,L._austrodigitalis,20,dig358,0.096,0.2655,nd,0.1518,0.1873,dig358,nd,0.0355,0.1695,0.17368665,nd,8/9/2013,8/12/2013,nd
Air,L._austrodigitalis,20,dig505,0.0919,0.2608,0.1431,0.1152,0.1449,dig505,0.1177,0.0297,0.1689,0.17307183,100.94,8/17/2013,8/21/2013,nd
Air,L._austrodigitalis,20,dig512,0.1075,0.2817,0.1595,0.0945,0.1241,dig512,0.1222,0.0296,0.1742,0.17850274,93.27,8/17/2013,8/21/2013,nd
Air,L._austrodigitalis,20,dig516,0.1279,0.2918,0.1963,0.0861,0.1112,dig516,0.0955,0.0251,0.1639,0.16794833,101.4,8/17/2013,8/21/2013,nd
Air,L._austrodigitalis,20,dig781,0.0631,0.1859,0.1117,0.1028,0.1225,dig781,0.0742,0.0197,0.1228,0.12583316,79.06,9/4/2013,9/11/2013,nd
Air,L._austrodigitalis,20,dig785,0.1136,0.2976,0.1871,0.093,0.1192,dig785,0.1105,0.0262,0.184,0.1885448,110.57,9/4/2013,9/11/2013,nd
Air,L._austrodigitalis,20,dig789,0.0816,0.2321,0.1426,0.0978,0.1215,dig789,0.0895,0.0237,0.1505,0.15421735,93.81,9/4/2013,9/11/2013,nd
Air,L._austrodigitalis,20,dig829,0.1668,0.4082,0.2625,0.1197,0.1591,dig829,0.1457,0.0394,0.2414,0.24736258,130.65,9/9/2013,9/13/2013,nd
Air,L._austrodigitalis,20,dig833,0.222,0.5175,0.371,0.1129,0.1458,dig833,0.1465,0.0329,0.2955,0.30279885,152.45,9/9/2013,9/13/2013,nd
Air,L._austrodigitalis,20,dig837,0.1363,0.3753,0.2297,0.0846,0.1212,dig837,0.1456,0.0366,0.239,0.2449033,124.21,9/9/2013,9/13/2013,nd
Air,L._austrodigitalis,20,dig901,0.2759,0.6749,0.4476,0.1137,0.1711,dig901,0.2273,0.0574,0.399,0.4088553,180.2,9/9/2013,9/15/2013,nd
Air,L._austrodigitalis,20,dig905,0.0829,0.2012,0.1337,0.0866,0.1038,dig905,0.0675,0.0172,0.1183,0.12122201,92.1,9/9/2013,9/15/2013,chipped_shell
Air,L._austrodigitalis,20,dig909,0.0995,0.3096,0.1742,0.1178,0.1503,dig909,0.1354,0.0325,0.2101,0.21528947,105.14,9/9/2013,9/15/2013,nd
Air,L._austrodigitalis,25,dig100,0.0886,0.2089,nd,0.1044,0.1226,dig100,nd,0.0182,0.1203,0.12327141,94.17,7/20/2013,7/23/2013,nd
Air,L._austrodigitalis,25,dig103,0.1072,0.2411,nd,0.1375,0.1602,dig103,nd,0.0227,0.1339,0.13720733,98.52,7/20/2013,7/23/2013,nd
Air,L._austrodigitalis,25,dig107,0.0785,0.1938,nd,0.1021,0.1208,dig107,nd,0.0187,0.1153,0.11814791,73.89,7/20/2013,7/23/2013,nd
Air,L._austrodigitalis,25,dig176,0.0392,0.0915,nd,0.0622,0.0691,dig176,nd,0.0069,0.0523,0.05359181,56,7/25/2013,7/30/2013,nd
Air,L._austrodigitalis,25,dig177,0.0248,0.0577,nd,0.079,0.0852,dig177,nd,0.0062,0.0329,0.03371263,43.8,7/25/2013,7/30/2013,nd
Air,L._austrodigitalis,25,dig180,0.0437,0.1065,nd,0.0713,0.0834,dig180,nd,0.0121,0.0628,0.06435116,58.07,7/25/2013,7/30/2013,nd
Air,L._austrodigitalis,25,dig304,0.107,0.2892,nd,0.067,0.0948,dig304,nd,0.0278,0.1822,0.18670034,nd,8/6/2013,8/8/2013,nd
Air,L._austrodigitalis,25,dig306,0.1823,0.4145,nd,0.0652,0.099,dig306,nd,0.0338,0.2322,0.23793534,nd,8/6/2013,8/8/2013,nd
Air,L._austrodigitalis,25,dig309,0.2585,0.6119,nd,0.067,0.1244,dig309,nd,0.0574,0.3534,0.36212898,nd,8/6/2013,8/8/2013,nd
Air,L._austrodigitalis,25,dig386,0.1228,0.2092,0.1241,0.0784,0.1018,dig386,0.0851,0.0234,0.0864,0.08853408,87.78,8/12/2013,8/14/2013,nd
Air,L._austrodigitalis,25,dig390,0.1335,0.2782,0.159,0.0914,0.1239,dig390,0.1192,0.0325,0.1447,0.14827409,81.34,8/12/2013,8/14/2013,chipped_shell
Air,L._austrodigitalis,25,dig394,0.0807,0.1484,0.0937,0.08,0.0965,dig394,0.0547,0.0165,0.0677,0.06937219,78.42,8/12/2013,8/14/2013,nd
Air,L._austrodigitalis,25,dig555,0.1525,0.4374,0.2481,0.0942,0.142,dig555,0.1893,0.0478,0.2849,0.29193703,133.83,8/21/2013,8/23/2013,nd
Air,L._austrodigitalis,25,dig558,0.0709,0.1924,0.106,0.1354,0.1589,dig558,0.0864,0.0235,0.1215,0.12450105,88.18,8/21/2013,8/23/2013,nd
Air,L._austrodigitalis,25,dig561,0.0737,0.2392,0.1155,0.1467,0.1785,dig561,0.1237,0.0318,0.1655,0.16958785,102.08,8/21/2013,8/23/2013,nd
Air,L._austrodigitalis,25,dig746,0.1047,0.2772,0.1802,0.0795,0.1057,dig746,0.097,0.0262,0.1725,0.17676075,101.06,9/4/2013,9/9/2013,nd
Air,L._austrodigitalis,25,dig750,0.0948,0.2701,0.1612,0.0789,0.1068,dig750,0.1089,0.0279,0.1753,0.17962991,110.75,9/4/2013,9/9/2013,nd
Air,L._austrodigitalis,25,dig754,0.1007,0.2732,0.1735,0.1055,0.1304,dig754,0.0997,0.0249,0.1725,0.17676075,110.09,9/4/2013,9/9/2013,nd
Air,L._austrodigitalis,25,dig819,0.0971,0.252,0.1527,0.1197,0.1468,dig819,0.0993,0.0271,0.1549,0.15872603,110.74,9/9/2013,9/12/2013,nd
Air,L._austrodigitalis,25,dig823,0.1502,0.3804,0.2367,0.0756,0.1103,dig823,0.1437,0.0347,0.2302,0.23588594,126.31,9/9/2013,9/12/2013,nd
Air,L._austrodigitalis,25,dig827,0.1528,0.4211,0.2463,0.109,0.154,dig827,0.1748,0.045,0.2683,0.27492701,156.52,9/9/2013,9/12/2013,nd
Air,L._austrodigitalis,25,dig880,0.2841,0.7038,0.4534,0.0729,0.1366,dig880,0.2504,0.0637,0.4197,0.43006659,172.99,9/9/2013,9/14/2013,nd
Air,L._austrodigitalis,25,dig884,0.1038,0.308,0.1732,0.0776,0.1187,dig884,0.1348,0.0411,0.2042,0.20924374,110.5,9/9/2013,9/14/2013,nd
Air,L._austrodigitalis,25,dig888,0.1169,0.3026,0.1881,0.0913,0.1216,dig888,0.1145,0.0303,0.1857,0.19028679,107.96,9/9/2013,9/14/2013,nd
Air,L._austrodigitalis,30,dig113,0.08,0.2009,nd,0.0895,0.1063,dig113,nd,0.0168,0.1209,0.12388623,77.96,7/20/2013,7/24/2013,nd
Air,L._austrodigitalis,30,dig114,0.1506,0.3363,nd,0.0753,0.1001,dig114,nd,0.0248,0.1857,0.19028679,109.09,7/20/2013,7/24/2013,nd
Air,L._austrodigitalis,30,dig119,0.1298,0.2894,nd,0.0643,0.0878,dig119,nd,0.0235,0.1596,0.16354212,98.9,7/20/2013,7/24/2013,nd
Air,L._austrodigitalis,30,dig123,0.1457,0.3215,nd,0.0963,0.1193,dig123,nd,0.023,0.1758,0.18014226,90.85,7/20/2013,7/24/2013,nd
Air,L._austrodigitalis,30,dig281,0.0884,0.2301,nd,0.0683,0.0909,dig281,nd,0.0226,0.1417,0.14519999,82.23,8/5/2013,8/7/2013,nd
Air,L._austrodigitalis,30,dig283,0.0907,0.2127,0.1395,0.0668,0.0851,dig283,0.0732,0.0183,0.122,0.1250134,82.12,8/5/2013,8/7/2013,nd
Air,L._austrodigitalis,30,dig285,0.098,0.2445,0.1509,0.0548,0.082,dig285,0.0936,0.0272,0.1465,0.15011855,96.22,8/5/2013,8/7/2013,nd
Air,L._austrodigitalis,30,dig321,0.0588,0.1492,nd,0.0619,0.0794,dig321,nd,0.0175,0.0904,0.09263288,nd,8/6/2013,8/8/2013,nd
Air,L._austrodigitalis,30,dig323,0.1843,0.4464,nd,0.0758,0.1196,dig323,nd,0.0438,0.2621,0.26857387,nd,8/6/2013,8/8/2013,nd
Air,L._austrodigitalis,30,dig324,0.3136,0.7513,nd,0.0692,0.1394,dig324,nd,0.0702,0.4377,0.44851119,nd,8/6/2013,8/8/2013,nd
Air,L._austrodigitalis,30,dig410,0.0778,0.2044,0.1248,0.1139,0.131,dig410,0.0796,0.0171,0.1266,0.12972702,75.53,8/12/2013,8/16/2013,nd
Air,L._austrodigitalis,30,dig416,0.0422,0.1321,0.0655,0.1124,0.1266,dig416,0.0666,0.0142,0.0899,0.09212053,69.4,8/12/2013,8/16/2013,nd
Air,L._austrodigitalis,30,dig543,0.1106,0.3269,0.1692,0.1512,0.187,dig543,0.1577,0.0358,0.2163,0.22164261,120.54,8/17/2013,8/22/2013,nd
Air,L._austrodigitalis,30,dig547,0.1634,0.4481,0.2624,0.1066,0.1516,dig547,0.1857,0.045,0.2847,0.29173209,132.11,8/17/2013,8/22/2013,nd
Air,L._austrodigitalis,30,dig550,0.1177,0.2851,0.1862,0.1084,0.1323,dig550,0.0989,0.0239,0.1674,0.17153478,101.07,8/17/2013,8/22/2013,nd
Air,L._austrodigitalis,30,dig637,0.1434,0.386,0.2333,0.0939,0.1311,dig637,0.1527,0.0372,0.2426,0.24859222,118.61,8/30/2013,9/2/2013,nd
Air,L._austrodigitalis,30,dig641,0.1047,0.2664,0.1596,0.1047,0.1323,dig641,0.1068,0.0276,0.1617,0.16569399,93.32,8/30/2013,9/2/2013,nd
Air,L._austrodigitalis,30,dig645,0.0728,0.2032,0.1089,0.0958,0.1185,dig645,0.0943,0.0227,0.1304,0.13362088,90.28,8/30/2013,9/2/2013,nd
Air,L._austrodigitalis,30,dig661,0.0628,0.1536,0.0938,0.105,0.1204,dig661,0.0598,0.0154,0.0908,0.09304276,78.47,8/30/2013,9/3/2013,nd
Air,L._austrodigitalis,30,dig665,0.0999,0.2797,0.1562,0.1323,0.1636,dig665,0.1235,0.0313,0.1798,0.18424106,98.59,8/30/2013,9/3/2013,nd
Air,L._austrodigitalis,30,dig669,0.1198,0.3062,0.1858,0.112,0.1416,dig669,0.1204,0.0296,0.1864,0.19100408,99.96,8/30/2013,9/3/2013,nd
Air,L._austrodigitalis,30,dig733,0.2084,0.5748,0.3355,0.0872,0.1404,dig733,0.2393,0.0532,0.3664,0.37545008,200.65,9/4/2013,9/9/2013,chipped_shell
Air,L._austrodigitalis,30,dig737,0.0756,0.2196,0.1301,0.0872,0.1108,dig737,0.0895,0.0236,0.144,0.1475568,103.01,9/4/2013,9/9/2013,chipped_shell
Air,L._austrodigitalis,30,dig741,0.0808,0.2147,0.1356,0.1046,0.1265,dig741,0.0791,0.0219,0.1339,0.13720733,93.83,9/4/2013,9/9/2013,nd
Air,L._austrodigitalis,32.5,dig482,0.1626,0.4341,0.2475,0.1488,0.1904,dig482,0.1866,0.0416,0.2715,0.27820605,117.36,8/17/2013,8/20/2013,nd
Air,L._austrodigitalis,32.5,dig488,0.1305,0.3059,0.1971,0.1071,0.1337,dig488,0.1088,0.0266,0.1754,0.17973238,88.72,8/17/2013,8/20/2013,nd
Air,L._austrodigitalis,32.5,dig489,0.0792,0.2161,0.1206,0.1585,0.181,dig489,0.0955,0.0225,0.1369,0.14028143,88.25,8/17/2013,8/20/2013,nd
Air,L._austrodigitalis,32.5,dig523,0.1135,0.3014,0.1729,0.1206,0.145,dig523,0.1285,0.0244,0.1879,0.19254113,105.3,8/17/2013,8/21/2013,nd
Air,L._austrodigitalis,32.5,dig526,0.0603,0.1687,0.0926,0.0928,0.1085,dig526,0.0761,0.0157,0.1084,0.11107748,79.92,8/17/2013,8/21/2013,nd
Air,L._austrodigitalis,32.5,dig528,0.0676,0.1962,0.1044,0.1031,0.1243,dig528,0.0918,0.0212,0.1286,0.13177642,83.1,8/17/2013,8/21/2013,nd
Air,L._austrodigitalis,32.5,dig578,0.1481,0.3627,0.2311,0.0919,0.126,dig578,0.1316,0.0341,0.2146,0.21990062,129.73,8/21/2013,8/26/2013,nd
Air,L._austrodigitalis,32.5,dig581,0.1183,0.3198,0.196,0.1081,0.1379,dig581,0.1238,0.0298,0.2015,0.20647705,111.74,8/21/2013,8/26/2013,nd
Air,L._austrodigitalis,32.5,dig585,0.0546,0.139,0.0839,0.0975,0.1119,dig585,0.0551,0.0144,0.0844,0.08648468,67.94,8/21/2013,8/26/2013,nd
Air,L._austrodigitalis,32.5,dig602,0.1715,0.418,0.2644,0.1026,0.1409,dig602,0.1536,0.0383,0.2465,0.25258855,137.13,8/21/2013,8/27/2013,nd
Air,L._austrodigitalis,32.5,dig605,0.1908,0.4915,0.2934,0.0881,0.1348,dig605,0.1981,0.0467,0.3007,0.30812729,143,8/21/2013,8/27/2013,nd
Air,L._austrodigitalis,32.5,dig607,0.1204,0.2821,0.187,0.0938,0.1174,dig607,0.0951,0.0236,0.1617,0.16569399,90.94,8/21/2013,8/27/2013,nd
Air,L._austrodigitalis,35,dig142,0.1502,0.3996,nd,0.0764,0.1175,dig142,nd,0.0411,0.2494,0.25556018,110.04,7/23/2013,7/26/2013,nd
Air,L._austrodigitalis,35,dig145,0.1056,0.2487,nd,0.0534,0.0768,dig145,nd,0.0234,0.1431,0.14663457,107.96,7/23/2013,7/26/2013,nd
Air,L._austrodigitalis,35,dig146,0.0915,0.2073,nd,0.072,0.0899,dig146,nd,0.0179,0.1158,0.11866026,89.65,7/23/2013,7/26/2013,nd
Air,L._austrodigitalis,35,dig210,0.1274,0.3109,nd,0.0706,0.1055,dig210,nd,0.0349,0.1835,0.18803245,117.29,7/29/2013,8/1/2013,nd
Air,L._austrodigitalis,35,dig212,0.1139,0.271,nd,0.076,0.1077,dig212,nd,0.0317,0.1571,0.16098037,107.85,7/29/2013,8/1/2013,nd
Air,L._austrodigitalis,35,dig217,0.1114,0.2663,nd,0.0724,0.101,dig217,nd,0.0286,0.1549,0.15872603,103.5,7/29/2013,8/1/2013,nd
Air,L._austrodigitalis,35,dig340,0.1918,0.453,nd,0.0684,0.1071,dig340,nd,0.0387,0.2612,0.26765164,nd,8/6/2013,8/9/2013,nd
Air,L._austrodigitalis,35,dig342,0.0704,0.1781,nd,0.0676,0.0872,dig342,nd,0.0196,0.1077,0.11036019,nd,8/6/2013,8/9/2013,nd
Air,L._austrodigitalis,35,dig344,0.0961,0.2662,nd,0.0662,0.0947,dig344,nd,0.0285,0.1701,0.17430147,nd,8/6/2013,8/9/2013,nd
Air,L._austrodigitalis,35,dig428,0.0991,0.2668,0.1539,0.1465,0.1748,dig428,0.1129,0.0283,0.1677,0.17184219,88.53,8/12/2013,8/17/2013,nd
Air,L._austrodigitalis,35,dig568,0.0962,0.2402,0.1476,0.0951,0.1161,dig568,0.0926,0.021,0.144,0.1475568,99.45,8/21/2013,8/24/2013,nd
Air,L._austrodigitalis,35,dig571,0.078,0.2232,0.1305,0.1292,0.1526,dig571,0.0927,0.0234,0.1452,0.14878644,86.31,8/21/2013,8/24/2013,nd
Air,L._austrodigitalis,35,dig575,0.1533,0.3894,0.2373,0.0926,0.1297,dig575,0.1521,0.0371,0.2361,0.24193167,106.91,8/21/2013,8/24/2013,nd
